date(y-m-d),Argentine Peso,Australian Dollar,Bahraini Dinar,Botswana Pula,Brazilian Real,Bruneian Dollar,Bulgarian Lev,Canadian Dollar,Chilean Peso,Chinese Yuan Renminbi,Colombian Peso,Croatian Kuna,Czech Koruna,Danish Krone,Euro,Hong Kong Dollar,Hungarian Forint,Icelandic Krona,Indian Rupee,Indonesian Rupiah,Iranian Rial,Israeli Shekel,Japanese Yen,Kazakhstani Tenge,South Korean Won,Kuwaiti Dinar,Libyan Dinar,Malaysian Ringgit,Mauritian Rupee,Mexican Peso,Nepalese Rupee,New Zealand Dollar,Norwegian Krone,Omani Rial,Pakistani Rupee,Philippine Peso,Polish Zloty,Qatari Riyal,Romanian New Leu,Russian Ruble,Saudi Arabian Riyal,Singapore Dollar,South African Rand,Sri Lankan Rupee,Swedish Krona,Swiss Franc,Taiwan New Dollar,Thai Baht,Trinidadian Dollar,Turkish Lira,Emirati Dirham,British Pound,Venezuelan Bolivar
2015-06-06,9.033148,1.311733,0.376989,9.987615,3.1424,1.357545,1.76271,1.2436,636.492671,6.2032,2621.987991,6.80175,24.6617,6.714,0.899685,7.751975,280.5925,133.404482,64.11,13398.0,28951.93978,3.86183,125.605,185.954832,1124.665,0.302049,1.368779,3.760898,35.198861,15.71188,102.088006,1.419104,7.951975,0.38505,101.884974,45.089261,3.74115,3.640546,4.0063,56.294673,3.75015,1.357545,12.575455,133.787139,8.3818,0.93964,31.06,33.9121,6.343701,2.659935,3.672946,0.6549,6.349606
2015-06-07,9.03,1.311733,0.376989,9.987615,3.1424,1.357545,1.76271,1.2436,635.98999,6.2032,2620.0,6.80175,24.66525,6.714,0.899685,7.751975,280.5925,133.404482,64.11,13398.0,28951.93978,3.86183,125.6,185.954832,1124.665,0.302049,1.368779,3.760898,35.198861,15.71188,102.088006,1.419104,7.951975,0.38505,101.884974,45.089261,3.74215,3.640546,4.0063,56.294673,3.75015,1.357545,12.575455,133.787139,8.3818,0.93964,31.06,33.9121,6.343701,2.659935,3.672946,0.6549,6.349606
2015-06-08,9.031538,1.307324,0.3771,10.072301,3.124154,1.357024,1.741668,1.242884,631.913621,6.205051,2620.034617,6.726372,24.406601,6.641674,0.890436,7.751926,279.488148,132.875,64.039624,13370.532054,28994.99968,3.84952,125.084837,185.825012,1122.706525,0.302793,1.37016,3.767505,35.499994,15.678945,102.601986,1.409243,7.870135,0.3849,101.880159,45.1795,3.71278,3.6405,3.982879,56.158467,3.750141,1.357024,12.547152,133.915957,8.349405,0.933558,31.163571,33.805224,6.394499,2.761861,3.673248,0.654562,6.287795
2015-06-09,9.015,1.301375,0.377055,10.006191,3.096878,1.351481,1.733623,1.232012,624.714396,6.206241,2551.332651,6.6955,24.296794,6.612348,0.886353,7.753299,277.217662,132.9,63.981308,13341.005631,28968.713789,3.822436,124.186284,186.046512,1119.346915,0.301949,1.37,3.7431,34.975,15.560033,102.303988,1.401224,7.767646,0.385,101.875,45.059995,3.697403,3.64055,3.970275,55.562296,3.750045,1.351481,12.435186,133.792509,8.286682,0.929443,31.099784,33.714133,6.323937,2.754692,3.673,0.65004,6.3
2015-06-10,9.025897,1.290544,0.37701,9.94033,3.100465,1.341651,1.729249,1.226732,630.206255,6.207253,2533.210287,6.671275,24.115896,6.59821,0.884168,7.752699,275.812045,132.269708,63.817456,13268.985782,28989.956894,3.822063,122.730552,185.98997,1111.784865,0.302009,1.363463,3.727855,34.876855,15.464578,102.13597,1.390023,7.758995,0.384925,101.832873,45.001397,3.65697,3.64085,3.950141,54.334275,3.749584,1.341651,12.313395,133.742943,8.257126,0.92925,30.879966,33.596002,6.332497,2.737712,3.672926,0.643933,6.316817
2015-06-11,9.029021,1.29466,0.377,9.978877,3.141961,1.347284,1.740384,1.231484,631.316789,6.210636,2540.855685,6.733188,24.298913,6.637559,0.889906,7.75288,277.070397,132.714882,63.937863,13296.176864,29013.159798,3.824079,123.629291,186.055238,1114.234598,0.301999,1.368801,3.740798,35.034414,15.402052,102.367976,1.430605,7.86276,0.385035,101.791501,45.273048,3.682096,3.640247,3.972647,54.799695,3.750138,1.347284,12.342505,133.932637,8.235429,0.936439,30.943941,33.702044,6.337973,2.704762,3.672995,0.645565,6.343418
2015-06-12,9.035201,1.291941,0.377059,9.989107,3.105631,1.34331,1.733898,1.230636,632.059342,6.209944,2539.860797,6.695766,24.206369,6.614055,0.886564,7.753359,277.073325,132.14403,64.035533,13311.807298,29010.758611,3.841526,123.256059,186.124757,1113.040652,0.301809,1.368779,3.750899,35.209706,15.39867,102.603987,1.432136,7.723117,0.385,101.744925,45.265786,3.67565,3.640788,3.96664,55.171953,3.750154,1.34331,12.403278,133.971567,8.162727,0.926125,30.940706,33.683972,6.342807,2.721086,3.673054,0.641631,6.349606
2015-06-13,9.044748,1.293076,0.377139,9.989112,3.11955,1.343945,1.737035,1.23195,631.492533,6.20685,2529.02051,6.703149,24.2383,6.6208,0.887785,7.75294,277.3305,132.12972,64.1,13337.5,29010.733972,3.84355,123.425,186.124771,1112.335,0.301879,1.358108,3.748098,35.249359,15.402905,102.603987,1.430922,7.75285,0.385,101.744925,45.295271,3.678405,3.643196,3.968848,55.229914,3.75115,1.343945,12.379645,133.971574,8.18484,0.927985,30.992,33.658134,6.342807,2.713495,3.67315,0.642467,6.349606
2015-06-14,9.037,1.293076,0.377139,9.989112,3.11955,1.343945,1.737035,1.23195,630.700012,6.20635,2525.0,6.703149,24.2383,6.6208,0.88776,7.75294,277.3305,132.12972,64.1,13337.5,29010.733972,3.84355,123.425,186.124771,1112.335,0.301879,1.358108,3.748098,35.249359,15.402905,102.603987,1.430922,7.75285,0.385,101.744925,45.295271,3.6812,3.643196,3.968848,55.229914,3.75115,1.343945,12.379645,133.971574,8.18484,0.928015,30.992,33.658134,6.342807,2.713495,3.67315,0.642467,6.349606
2015-06-15,9.038523,1.28802,0.377,9.987017,3.097645,1.34629,1.737318,1.232742,634.022702,6.209219,2532.01978,6.705365,24.214798,6.626039,0.888357,7.752805,277.431208,132.314687,64.055503,13327.17853,29089.510466,3.836996,123.414936,186.117215,1115.911668,0.302029,1.363463,3.755236,35.234421,15.425791,102.55591,1.428466,7.777542,0.38499,101.718953,45.172237,3.691332,3.640677,3.988336,54.523497,3.750287,1.34629,12.412319,134.082227,8.188451,0.935583,30.92927,33.6822,6.333968,2.738186,3.673025,0.642602,6.343416
2015-06-16,9.043556,1.290145,0.377089,9.973619,3.108604,1.343761,1.741238,1.233194,636.092438,6.211373,2527.740811,6.745504,24.269114,6.640001,0.890301,7.752516,276.916961,132.54478,64.230848,13344.031754,29086.678303,3.837533,123.396198,186.059666,1118.717209,0.302019,1.368779,3.747398,35.14936,15.423729,102.856003,1.43194,7.779303,0.385,101.754968,45.092125,3.685012,3.640996,3.988375,53.671991,3.750287,1.343761,12.384862,133.892468,8.200891,0.932879,30.883256,33.69852,6.319612,2.732964,3.673,0.639859,6.349606
2015-06-17,9.058361,1.30441,0.377065,9.960011,3.093654,1.348091,1.739617,1.230989,637.589792,6.208903,2554.248003,6.740502,24.218367,6.632872,0.88939,7.752813,277.371822,132.554795,64.172407,13359.737776,29140.517154,3.836712,124.248665,186.039751,1122.873517,0.301875,1.353452,3.75867,35.194622,15.431485,102.656019,1.446921,7.723289,0.38495,101.812465,45.220536,3.708711,3.641158,3.992885,54.194423,3.750015,1.348091,12.410399,133.912591,8.196016,0.927442,30.974332,33.774317,6.356795,2.733579,3.673125,0.6367,6.316827
2015-06-18,9.071069,1.27723,0.377039,9.834047,3.041559,1.331913,1.715466,1.220346,627.731649,6.209565,2527.223378,6.644803,23.881143,6.544795,0.877157,7.752797,274.411925,130.62487,63.636056,13350.00368,29129.059045,3.817281,122.91204,186.059825,1102.209536,0.301429,1.358771,3.705501,34.929348,15.270785,102.083947,1.440789,7.76001,0.38505,101.764909,44.889764,3.662601,3.640646,3.935459,53.313728,3.7502,1.331913,12.199491,134.034423,8.112543,0.919851,30.707003,33.62295,6.336923,2.708861,3.673075,0.629622,6.349606
2015-06-19,9.053496,1.289154,0.37702,9.896323,3.088785,1.336046,1.72549,1.228182,633.25941,6.209343,2544.863909,6.680612,24.050516,6.582502,0.882247,7.751586,276.338204,131.334768,63.439549,13335.202972,29131.0,3.826089,122.710258,185.904993,1103.48305,0.3017,1.364697,3.739286,34.949578,15.341127,101.679956,1.450116,7.791535,0.38482,101.70009,45.03423,3.688624,3.639901,3.964717,54.217409,3.750076,1.336046,12.15535,134.021309,8.139021,0.92097,30.750184,33.645258,6.374,2.69804,3.67275,0.629756,6.284916
2015-06-20,9.105999,1.28667,0.376889,9.854013,3.09815,1.334,1.7213,1.227,632.655127,6.2087,2537.942236,6.674249,24.0264,6.57218,0.880515,7.75145,275.8945,130.889881,63.481,13317.1,29129.041655,3.8288,122.69,186.059666,1102.8,0.301699,1.359636,3.74,34.999361,15.34877,101.679956,1.447262,7.731575,0.38505,101.764909,44.977113,3.6799,3.638396,3.960648,54.044443,3.75025,1.334,12.16282,133.458428,8.1149,0.917525,30.785,33.642972,6.347445,2.695046,3.67295,0.629977,6.349606
2015-06-21,9.107,1.28667,0.376889,9.854013,3.09815,1.334,1.7213,1.227,632.380005,6.2087,2554.399902,6.674249,24.0264,6.57218,0.880552,7.75145,275.8945,130.889881,63.481,13323.4,29129.041655,3.8288,122.69,186.059666,1102.8,0.301699,1.359636,3.74,34.999361,15.34877,101.679956,1.447262,7.731575,0.38505,101.764909,45.0,3.6799,3.638396,3.960648,54.044443,3.75025,1.334,12.16282,133.458428,8.1149,0.917525,30.785,33.642972,6.347445,2.695046,3.67295,0.629977,6.349606
2015-06-22,9.090025,1.291224,0.377039,9.81953,3.080383,1.334653,1.718652,1.229188,631.622838,6.210741,2535.803306,6.638065,23.931878,6.556948,0.878706,7.751695,273.267542,130.26482,63.465711,13292.048991,29129.041655,3.777229,123.295275,186.204829,1099.887108,0.301649,1.358772,3.726083,34.969351,15.329092,101.651946,1.454634,7.722242,0.385,101.754968,44.916301,3.666154,3.64085,3.943228,53.80713,3.750076,1.334653,12.112957,133.703782,8.113462,0.919,30.72202,33.678945,6.347445,2.66553,3.67297,0.631973,6.349609
2015-06-23,9.062421,1.292412,0.377019,9.867382,3.094104,1.34051,1.748424,1.232807,633.70877,6.205952,2550.583469,6.77419,24.31544,6.669396,0.893921,7.75279,277.129822,132.257526,63.579454,13265.048354,29210.928467,3.768237,123.728562,186.074955,1105.639035,0.3024,1.363465,3.741531,35.173337,15.397943,101.743994,1.460042,7.827634,0.384976,101.76297,45.118287,3.721501,3.641197,4.000723,54.127605,3.750318,1.34051,12.200319,133.958616,8.249165,0.934173,30.887381,33.766643,6.373664,2.681204,3.673025,0.635027,6.318899
2015-06-24,9.069203,1.300549,0.376929,9.866928,3.08855,1.345721,1.749586,1.241453,632.677449,6.209536,2568.643276,6.788535,24.377417,6.672945,0.894556,7.75292,278.067387,132.109793,63.565803,13315.958406,29404.542875,3.75092,124.259865,186.209737,1111.620335,0.302399,1.368779,3.770455,35.14936,15.446157,101.81599,1.456426,7.876531,0.385,101.72495,45.124442,3.732633,3.641346,4.00079,54.517215,3.749651,1.345721,12.146738,133.836937,8.265735,0.936119,30.990745,33.809872,6.343317,2.678454,3.67295,0.637736,6.349606
2015-06-25,9.0702,1.29159,0.377088,9.851176,3.11469,1.343334,1.746923,1.234815,631.628249,6.209401,2558.577968,6.778716,24.306043,6.663231,0.893166,7.75212,279.253188,131.71,63.520726,13317.536927,29254.0,3.77489,123.641879,186.220004,1111.729322,0.302715,1.365,3.7559,35.384,15.486998,101.759938,1.447245,7.818519,0.38498,101.844999,45.091,3.725335,3.64148,3.973976,54.633872,3.750163,1.343334,12.087756,133.736683,8.245537,0.9378,30.964321,33.766199,6.3995,2.65469,3.67288,0.635914,6.29016
2015-06-26,9.081289,1.307438,0.377034,9.860029,3.12535,1.349182,1.754076,1.235789,635.476056,6.210335,2587.897852,6.800863,24.423581,6.694052,0.896882,7.752617,279.532245,132.574829,63.574295,13321.962828,29242.331365,3.796758,123.948727,186.21602,1123.255212,0.302225,1.362465,3.781632,35.289616,15.567367,101.768016,1.464257,7.847835,0.38496,101.786972,45.120353,3.743433,3.641318,4.002183,54.899549,3.750087,1.349182,12.217187,133.796805,8.317387,0.935402,31.01551,33.804392,6.370844,2.665983,3.67283,0.635521,6.324844
2015-06-27,9.094498,1.306421,0.376899,9.860029,3.1308,1.348765,1.749515,1.2321,635.194878,6.206,2583.779035,6.791249,24.41145,6.681675,0.89566,7.75236,279.5355,132.179669,63.4815,13337.5,29231.218942,3.792475,123.905,186.21003,1123.075,0.302639,1.363463,3.781498,35.169362,15.556715,101.768016,1.461134,7.8507,0.3853,101.72495,45.104595,3.7381,3.642196,3.991848,54.821947,3.74835,1.348765,12.2003,133.796805,8.299535,0.933595,31.0015,33.789971,6.350073,2.665299,3.67295,0.635122,6.349606
2015-06-28,9.088,1.306421,0.376899,9.860029,3.1308,1.348765,1.749515,1.2321,634.900024,6.206,2583.699951,6.791249,24.41145,6.681675,0.895647,7.75236,279.5355,132.179669,63.4815,13337.5,29231.218942,3.792475,123.905,186.21003,1123.075,0.302639,1.363463,3.7676,35.169362,15.556715,101.768016,1.461134,7.8507,0.3853,101.72495,45.110001,3.7381,3.642196,3.991848,54.821947,3.74835,1.348765,12.2003,133.796805,8.299535,0.933595,31.0015,33.789971,6.350073,2.665299,3.67295,0.635122,6.349606
2015-06-29,9.086676,1.302791,0.37698,9.919704,3.139285,1.347281,1.748687,1.237995,635.192089,6.206123,2587.465069,6.78601,24.387086,6.670696,0.894109,7.752861,282.013488,132.114882,63.765327,13335.411641,29320.935463,3.776549,122.503996,186.207356,1119.503701,0.302289,1.36724,3.768325,35.314818,15.654914,102.233813,1.45957,7.887257,0.384935,101.737447,45.099577,3.751075,3.674992,4.024227,55.489139,3.750301,1.347281,12.273233,133.850718,8.246282,0.92773,30.895861,33.783521,6.365916,2.695562,3.672798,0.634312,6.317303
2015-06-30,9.086839,1.298616,0.377045,9.908731,3.109893,1.347476,1.753653,1.247528,638.565585,6.198802,2601.002181,6.805249,24.500746,6.68874,0.896645,7.75195,282.69379,131.200112,63.601651,13359.048656,29319.0,3.779284,122.159724,186.199997,1118.367234,0.302415,1.365,3.763999,35.15,15.695152,101.887984,1.475747,7.861206,0.3848,101.85,45.095,3.756682,3.6413,4.015864,55.422948,3.750196,1.347476,12.147162,133.832976,8.295343,0.935037,30.89048,33.78,6.3695,2.679906,3.672891,0.635926,6.3
2015-07-01,9.091748,1.304867,0.377029,9.891066,3.12613,1.351869,1.764316,1.255895,639.257467,6.201936,2624.749158,6.845081,24.610897,6.730526,0.902125,7.752418,283.0222,132.504737,63.594006,13339.999918,29359.953024,3.785313,123.032154,186.264831,1124.74006,0.302479,1.366215,3.765688,35.209718,15.777564,101.783968,1.480459,7.891866,0.38495,101.774955,45.15067,3.779728,3.640946,4.03825,55.591356,3.750575,1.351869,12.253649,133.810591,8.349078,0.94579,30.943797,33.819153,6.344178,2.693063,3.67295,0.640264,6.349606
2015-07-02,9.0975,1.31113,0.37703,9.971148,3.109939,1.348804,1.763421,1.256574,635.357403,6.205351,2619.795616,6.849435,24.560817,6.723496,0.901594,7.751291,283.24954,132.54,63.38116,13282.040002,29400.000064,3.769842,123.135589,186.050003,1121.344174,0.302477,1.37,3.757468,35.3,15.692037,101.63118,1.487506,7.96031,0.3848,101.825,45.1074,3.780029,3.64105,4.037653,55.551378,3.750201,1.348804,12.27446,133.614815,8.453832,0.943733,30.856522,33.8,6.3595,2.686447,3.673,0.64054,6.3
2015-07-03,9.096356,1.331042,0.377009,9.945813,3.135286,1.347576,1.762541,1.257584,636.837226,6.208918,2648.654897,6.842468,24.408142,6.724805,0.901212,7.752993,283.885795,132.514746,63.438869,13354.994646,29403.116155,3.762725,122.651023,186.202708,1122.40286,0.302425,1.363463,3.787698,35.179371,15.704497,101.527996,1.495979,8.011378,0.3851,101.734991,45.057389,3.780408,3.641143,4.037064,55.940259,3.750376,1.347576,12.314039,133.725588,8.456995,0.941416,30.882753,33.771245,6.355705,2.692954,3.673148,0.64232,6.349604
2015-07-04,9.099298,1.330229,0.376709,9.945812,3.13475,1.34605,1.763,1.2577,636.991362,6.2066,2636.783125,6.831249,24.43395,6.7185,0.900075,7.752795,283.2095,132.309785,63.4335,13363.0,29403.11673,3.75485,122.82,186.21003,1122.26,0.302499,1.368779,3.784,35.179358,15.72249,101.527996,1.49421,7.99345,0.385199,101.734988,45.09,3.777295,3.639746,4.039448,56.108631,3.7526,1.34605,12.313895,133.725416,8.46588,0.941395,30.8935,33.743964,6.355703,2.691135,3.67315,0.642199,6.349606
2015-07-05,9.097,1.330229,0.376709,9.945812,3.13475,1.34605,1.763,1.2577,636.76001,6.2066,2635.0,6.831249,24.43395,6.7185,0.900013,7.752795,283.2095,132.309785,63.4335,13363.0,29403.11673,3.75485,122.82,186.21003,1122.26,0.302499,1.368779,3.778,35.179358,15.72249,101.527996,1.49421,7.99345,0.385199,101.734988,45.060001,3.770645,3.639746,4.039448,56.108631,3.7526,1.34605,12.313895,133.725416,8.46588,0.941395,30.8935,33.743964,6.355703,2.691135,3.67315,0.642199,6.349606
2015-07-06,9.108044,1.330143,0.377,9.995949,3.147867,1.349084,1.766132,1.263016,641.104638,6.209921,2654.789703,6.849796,24.530023,6.738606,0.902988,7.75327,285.087596,132.609814,63.271568,13292.368028,29437.84735,3.766722,122.53808,186.201797,1126.751389,0.302489,1.366612,3.825842,35.370745,15.746193,101.546038,1.492447,8.067966,0.385,101.755147,45.084264,3.793813,3.641148,4.051863,56.540983,3.750225,1.349084,12.408107,133.649466,8.45028,0.943353,30.938581,33.853438,6.355851,2.674031,3.672951,0.640275,6.34936
2015-07-07,9.110019,1.344717,0.377055,10.046673,3.190498,1.357286,1.785708,1.273508,648.985743,6.206467,2688.601269,6.918086,24.76542,6.81196,0.912957,7.755533,289.491905,134.390539,63.525797,13354.749209,29443.999987,3.794283,122.137766,186.184991,1134.700222,0.303021,1.3787,3.824007,35.500001,15.832724,101.559961,1.500734,8.215662,0.38502,101.820003,45.275,3.846702,3.64145,4.094002,57.284186,3.750498,1.357286,12.511967,133.74348,8.54655,0.948105,31.088021,33.978884,6.3645,2.693192,3.67295,0.647625,6.299996
2015-07-08,9.116064,1.343699,0.377009,10.048383,3.232492,1.350962,1.766832,1.272455,652.063571,6.212565,2691.785287,6.844225,24.534075,6.741633,0.903394,7.75217,287.195236,133.440072,63.498344,13347.996853,29437.739215,3.786967,120.557808,186.349872,1132.577119,0.302399,1.37916,3.795002,35.539723,15.812841,101.751962,1.483766,8.25685,0.385,101.724949,45.190001,3.827854,3.641146,4.053108,57.445656,3.750175,1.350962,12.525128,133.519014,8.470525,0.946475,31.017199,33.952705,6.335454,2.681149,3.67305,0.651371,6.349606
2015-07-09,9.1137,1.344555,0.377009,10.038162,3.217545,1.35153,1.774495,1.273064,646.097126,6.208224,2673.103107,6.861029,24.604076,6.770423,0.907297,7.751427,286.234662,133.719873,63.321064,13311.23829,29437.75939,3.788874,121.234863,186.379471,1131.765962,0.302449,1.368779,3.78281,35.549683,15.79391,101.522838,1.486743,8.139561,0.385,101.703652,45.156976,3.829623,3.640694,4.056494,57.145249,3.750199,1.35153,12.524754,133.457766,8.499357,0.949553,31.051294,33.929884,6.34436,2.680127,3.673149,0.650339,6.349557
2015-07-10,9.123618,1.346489,0.377048,9.956895,3.187589,1.349877,1.753858,1.271265,646.657216,6.208439,2667.108551,6.794161,24.311353,6.69178,0.896713,7.751352,279.620885,132.464723,63.358448,13298.718607,29448.866955,3.758113,122.743668,186.547483,1127.797723,0.302225,1.368779,3.789475,35.711844,15.732107,101.409528,1.492859,8.003496,0.384952,101.716212,45.082639,3.742743,3.641468,3.985836,56.507828,3.750533,1.349877,12.46073,133.416585,8.438607,0.940988,31.025782,33.944438,6.366961,2.665205,3.673068,0.645035,6.319893
2015-07-11,9.140498,1.343274,0.377089,9.956895,3.1613,1.351245,1.754955,1.26615,647.194734,6.21135,2673.796791,6.790249,24.29785,6.6907,0.89638,7.75116,279.486,132.474721,63.3715,13306.55,29437.739182,3.765525,122.8155,186.549762,1132.05,0.302269,1.368779,3.792298,35.519714,15.71014,101.407948,1.48794,8.015165,0.38505,101.685023,45.086598,3.745795,3.641549,3.978648,56.386791,3.75065,1.351245,12.45024,133.416585,8.42712,0.938745,31.017,33.937465,6.350771,2.666593,3.67315,0.644496,6.349606
2015-07-12,9.133,1.343274,0.377089,9.956895,3.1613,1.351245,1.754955,1.26615,647.099976,6.20885,2672.0,6.790249,24.29785,6.6907,0.89638,7.75116,279.486,132.474721,63.3715,13306.55,29437.739182,3.765525,122.8155,186.549762,1132.05,0.302269,1.368779,3.7931,35.519714,15.71014,101.407948,1.48794,8.015165,0.38505,101.685023,45.060001,3.74431,3.641549,3.978648,56.386791,3.75065,1.351245,12.45024,133.416585,8.42712,0.93823,31.017,33.937465,6.350771,2.666593,3.67315,0.644496,6.349606
2015-07-13,9.125735,1.350065,0.377079,10.021313,3.151556,1.35731,1.774522,1.276003,644.854798,6.209475,2695.206508,6.874175,24.596849,6.771051,0.907296,7.752324,281.660491,134.054726,63.466764,13295.06402,29472.443266,3.771651,123.357396,186.811078,1134.576181,0.302849,1.358771,3.811312,35.299708,15.731209,101.591946,1.493812,8.069267,0.385,101.69495,45.170443,3.755788,3.641097,4.010808,56.53076,3.7504,1.35731,12.445986,133.556091,8.469033,0.949216,31.071963,34.029695,6.332391,2.647984,3.67305,0.644398,6.349606
2015-07-14,9.125896,1.342646,0.377046,9.989947,3.120277,1.361193,1.775688,1.274871,642.492605,6.209966,2686.892464,6.879396,24.571616,6.775072,0.907867,7.751325,281.403216,134.134749,63.312475,13326.828513,29475.698872,3.769035,123.391897,186.810493,1142.980736,0.302451,1.363463,3.801238,35.38874,15.676522,101.511919,1.491032,8.124349,0.384992,101.724455,45.211842,3.75143,3.641454,4.004972,56.416748,3.750667,1.361193,12.339926,133.724343,8.503182,0.946018,31.032244,34.043019,6.346484,2.634121,3.672935,0.64168,6.343136
2015-07-15,9.136357,1.357943,0.377129,9.987914,3.156841,1.366531,1.784186,1.293807,642.485137,6.211884,2718.731617,6.913644,24.689667,6.80707,0.912254,7.750538,282.661656,134.749824,63.536939,13344.535211,29498.525074,3.778095,123.880688,187.059941,1146.980252,0.302889,1.363463,3.808015,35.428972,15.776976,101.487914,1.514664,8.14561,0.3851,101.698425,45.334847,3.768774,3.641493,4.043515,56.894212,3.750548,1.366531,12.432887,133.664465,8.508512,0.952428,31.078999,34.164416,6.359373,2.64879,3.67305,0.640353,6.349606
2015-07-16,9.137758,1.345877,0.37707,10.034642,3.134943,1.365409,1.794757,1.293664,643.293664,6.207196,2724.004665,6.964662,24.850495,6.845795,0.917618,7.750822,283.99998,135.189759,63.48628,13364.319602,29539.166822,3.793276,124.052582,187.017673,1146.858941,0.303004,1.368779,3.801439,35.639617,15.801629,101.645953,1.528976,8.133899,0.38496,101.81697,45.233728,3.77356,3.641368,4.052911,56.600483,3.750359,1.365409,12.380892,133.682333,8.541586,0.956364,31.098049,34.189718,6.381424,2.657379,3.672931,0.641026,6.324764
2015-07-17,9.146468,1.356881,0.377079,9.990992,3.194871,1.366655,1.802912,1.299872,645.578489,6.211705,2759.245733,6.992238,24.929062,6.878473,0.921842,7.750677,284.823506,135.669747,63.46982,13354.25096,29533.372711,3.816298,124.005593,187.194756,1149.26031,0.303225,1.36434,3.797628,35.454893,15.914267,101.543976,1.532243,8.183167,0.385,101.796642,45.240987,3.787337,3.641176,4.073017,56.946004,3.750585,1.366655,12.341891,133.802534,8.642194,0.961062,31.103832,34.21118,6.363033,2.649691,3.6729,0.640084,6.349606
